Driver Users User ID,Driver Users Metro ID,Latitude,Longitude,Driver Rating
21206,36,26.15219,-80.2441,3
39088,36,26.27008,-80.25253,3
40473,36,26.13738,-80.22892,5
40472,36,26.17511,-80.28185,4
42889,36,26.21666,-80.09834,3
39087,36,26.134198,-80.291292,3
42243,36,26.29143,-80.1285,3
40476,36,26.296198,-80.109327,3
21580,36,25.66342,-80.43204,3
36095,36,26.002271,-80.294967,3
16003,36,26.15875,-80.14608,3
36096,36,26.12531333,-80.15733,3
43542,36,26.06713,-80.22198,3
15954,36,25.82324,-80.27157,3
42241,36,26.27064,-80.23754,3
29755,36,26.3021,-80.1984,5
4068,36,26.25254,-80.17664,3
39643,36,26.19144583,-80.1747825,3
13907,36,26.19591,-80.21876,5
40475,36,26.26598,-80.11944,3
37621,36,26.20084,-80.27987,3
40535,36,26.36326,-80.0853,3
16296,36,26.01865,-80.14485,3
5975,36,26.0001,-80.29631,3
38337,7,41.75642,-87.66446,3
28187,7,41.9769,-87.69861,3
36996,7,41.71487,-87.68032,4
31962,7,42.0665,-87.83734,5
43230,7,41.84743,-87.7201,3
3889,7,41.80375,-87.74393,3
39061,7,41.68544,-87.63405,3
28356,7,42.17569,-87.96811,3
13482,7,41.73297119,-87.54953003,3
38336,7,41.59216,-87.65552,4
31802,7,41.77341,-87.56689,3
22727,7,41.74164,-87.54454,3
24968,7,41.74837,-87.5568,3
29552,7,41.89092,-87.88037,3
28344,7,41.79547,-87.62134,3
31644,7,41.77726,-87.63219,3
39775,7,41.76214,-87.69453,3
10113,7,41.937607,-87.67423133,3
13511,7,41.63826,-87.63091,3
28239,7,41.55036,-87.66332,3
32037,7,41.9173,-87.80572,3
36999,7,42.02965667,-87.6812325,5
20732,7,42.03339167,-87.96358,3
35415,7,41.7207,-87.62655,3
34536,7,41.6982,-87.76198,4
29890,7,41.7584,-87.65534,3
18136,7,41.67678,-87.68595,3
31634,7,41.95334,-87.70956,3
16144,7,41.869495,-87.71828567,4
38457,7,41.580905,-87.690217,3
42531,7,41.61197,-87.58176,3
42855,7,41.98924,-87.65577,3
26924,7,41.96341,-87.71164,3
42494,7,42.03632,-87.88621,4
38130,7,41.89644,-87.69758,3
40290,7,41.74743,-87.7379,3
31324,7,42.15183,-88.01309,3
43267,7,41.68971,-87.6503,3
40522,7,41.71802,-87.82948,3
42495,7,41.61841,-87.5532,3
18286,7,41.52973,-87.77877,4
38058,7,41.756421,-87.943816,5
12748,7,41.937607,-87.67423133,3
42990,7,42.01178,-87.6729,3
43268,7,41.52471367,-87.42249567,3
36600,7,42.104209,-87.900279,3
42765,7,41.74745,-87.63401,3
8553,7,41.6752,-87.67571,3
31418,7,41.70883,-87.56416,4
18397,7,41.74457817,-87.60416,3
25171,7,41.97375,-87.697,3
40524,7,41.76011,-87.56673,3
28603,7,41.95287233,-87.77122733,5
40523,7,41.77747,-87.70273,3
32256,7,41.73939,-87.56448,3
39993,7,41.98279,-87.71028,3
42227,7,42.04573,-87.74901,3
24763,7,41.90788,-87.67408,3
38132,7,41.60794,-87.52558,3
30196,7,41.50817,-87.33131,5
42644,7,41.5906,-87.59515,4
20082,7,41.90573,-87.71566,5
42645,7,41.8573,-87.79575,3
32038,7,41.7731,-87.68749,3
38809,7,41.968522,-87.739728,4
38338,7,41.905924,-88.205882,3
26269,7,41.74404,-87.66779,3
17002,7,41.887494,-87.80144433,3
40289,7,41.70474,-87.61648,4
12476,7,42.061439,-87.865995,3
41898,7,41.87789,-87.74953,3
43266,7,41.93663,-87.75544,3
38610,7,41.55617,-87.64923,4
43026,7,41.73286,-87.64265,3
29939,7,41.75736,-87.58379,3
42723,7,41.79937,-87.65415,3
41708,7,41.75478,-87.62676,3
2918,7,41.99078,-87.65642,3
40117,59,39.72602,-104.82902,3
20971,59,39.76054,-104.83328,5
18580,59,39.69487,-104.91317,3
42233,59,39.49809,-104.7508,3
43203,59,39.722616,-104.8070998,3
41794,59,39.7696,-104.75908,3
27922,59,39.685851,-104.88343,3
26974,59,39.777435,-104.984936,3
40116,59,39.71784,-104.81492,3
39148,59,38.91076,-104.70665,3
21555,59,39.85836,-105.04026,3
21015,59,39.24401,-104.98386,3
26876,59,39.61561,-104.98466,3
26829,59,39.88291,-105.10281,3
41795,59,39.73462,-104.99129,5
27463,59,39.9418,-104.9406,3
43191,59,39.79058949,-104.8302308,3
42806,59,39.8356,-105.05612,3
43270,59,39.84076,-104.9219,5
43334,59,39.86024183,-105.0754927,3
43333,59,39.883956,-105.094522,3
30257,59,39.7319,-105.01875,5
42833,59,39.72378,-105.07429,3
39420,59,39.6658,-105.0392,3
39077,59,38.89515,-104.81363,3
17271,59,39.63638,-104.82246,3
18592,59,39.84536,-104.98155,3
35120,59,39.68228,-104.86158,3
39364,59,39.75609,-105.00094,3
28381,59,39.72791,-104.85488,3
35160,59,39.7506,-104.90718,4
43202,59,39.69346,-104.88045,3
39419,59,39.69750833,-104.9300517,3
39274,59,39.53484,-104.872224,5
19946,59,39.68665,-104.86497,5
16266,59,39.71383,-104.85154,3
28730,45,32.87941,-96.85747,3
11444,45,33.00022,-96.80368,3
42638,45,33.149475,-96.702642,3
38292,45,32.91202,-96.71976,3
12070,45,32.54947,-96.86205,3
31389,45,32.904426,-96.722326,3
43275,45,33.18704,-96.79375,3
43310,45,32.99624,-96.80339,3
43669,45,33.10262,-96.63983,3
42782,45,33.05767,-96.77477,3
5408,45,32.88101,-96.7167,3
42768,45,33.20204,-96.64536,3
43311,45,33.00583,-96.84735,3
28221,45,32.90379,-96.71134,3
18147,45,32.71944,-96.60005,3
4855,45,32.92494,-96.37457,5
29323,45,33.08368,-96.72538,3
30492,45,33.00553,-97.00072,3
29972,45,33.38693,-96.54877,4
31378,45,33.03919,-96.75663,5
8103,45,32.86188,-96.68529,3
16050,45,32.98474,-96.6354,3
20617,45,33.01048,-96.82261,3
30097,45,32.90801,-96.71395,3
11563,44,32.65517,-97.36671,5
41855,44,32.85570483,-97.004382,3
12810,44,32.83539,-97.40769,3
6631,44,32.95191,-97.29916,3
5920,44,32.58885574,-96.94826508,3
9794,44,32.76844,-97.18374,3
11534,44,32.685374,-97.370705,3
39174,44,32.84855,-97.21931,4
42532,44,32.8568915,-97.32317583,3
23454,44,32.7455,-97.28199,3
13912,44,35.49029,-97.56691,3
42561,44,32.75191,-97.36169,3
39189,44,32.84686,-96.74802,3
13910,44,32.73834,-96.99365,5
42640,44,32.6603725,-97.40714733,3
21234,44,32.81959,-97.09187,5
42726,44,32.71552,-97.44109,3
42639,44,32.73589333,-97.42662,5
31385,44,32.66178,-97.04314,5
39146,44,32.71014,-97.28978,3
7792,44,32.80225167,-97.42722333,3
43028,44,32.56966,-97.36474,3
5360,44,32.67327,-97.21419,3
31832,44,32.54699,-97.11921,3
39631,44,32.68244,-97.36497,3
40469,46,32.87927,-96.84924,3
30176,46,33.11796,-96.74746,4
39292,46,33.033612,-96.986634,3
42229,46,33.17877,-96.71843,3
42346,46,32.8558,-97.2543,3
20571,46,33.19491,-96.68613,3
25207,46,32.837547,-96.754218,3
5424,46,32.99492,-96.87787,3
42429,46,33.14127,-96.93116,5
40446,46,33.19981,-97.13199,5
39417,46,32.78967,-96.69893,3
20362,46,32.84876317,-97.11620967,5
31648,46,33.24796,-97.13776,3
8560,46,33.16897,-97.14447,5
42650,46,33.21404,-97.10963,3
42031,46,32.72975,-96.88829,3
27448,46,33.746886,-96.54846,3
42300,46,33.09786,-96.90387,3
12564,46,33.01068,-97.22775,3
31447,46,33.04719,-97.02374,3
42926,46,33.02079,-97.26475,3
42473,46,32.86686333,-96.99492833,3
43366,46,32.99048867,-97.06585133,3
39824,46,33.18898,-97.12345,3
42230,46,33.21376,-97.16304,3
43671,46,33.039807,-96.929249,3
42649,46,33.25107,-97.14572,3
42299,46,32.8676255,-96.75828117,3
20551,46,33.00525,-97.01319,3
43346,46,33.25906,-97.13605,3
41857,46,33.14991,-97.06614,4
24750,46,33.19003,-96.99803,3
29001,46,33.01386,-96.99115,3
39776,46,32.86814867,-96.9787095,3
43432,46,33.22319,-96.76998,3
13377,23,32.82517,-97.1147,3
43361,23,32.92807733,-96.946356,3
23830,23,32.94399,-96.81635,5
41752,23,32.99472,-96.8686,3
38202,23,32.734133,-97.0670015,3
42724,23,32.8511893,-96.63527691,3
42426,23,32.57708,-96.79698,4
39186,23,32.73283,-97.01705,3
17853,23,33.00022,-96.80368,3
40136,23,32.92297,-96.71782,3
35886,23,32.58777,-96.84821,3
20026,23,32.91868,-96.71465,3
17634,23,32.61494,-96.85253,5
29899,23,32.80883,-97.15377,3
6723,23,33.24618,-95.89956,3
38858,23,32.89217,-96.72593,3
14477,23,32.75253,-96.6205,3
31869,23,32.56955,-96.85598,3
28867,23,32.799608,-97.056158,3
26744,23,33.0204,-96.75697,3
5419,23,32.730061,-96.987067,3
25526,23,32.59599,-96.92053,3
41852,23,32.57148,-96.84977,3
42575,23,32.93602,-96.76662,3
14278,23,32.96801,-96.59766,3
23629,23,32.707366,-97.06726083,3
41791,23,32.86716683,-96.75612233,3
41854,23,32.86250167,-96.86434817,3
28374,23,32.99441,-96.93373,3
42483,23,32.85094817,-97.118298,3
42646,23,32.84846,-97.07787,3
8171,23,32.96686,-96.58836,3
29895,23,32.90132,-96.71288,3
43141,23,32.95442862,-96.76858479,3
30870,23,32.933945,-96.722951,3
38070,23,32.904427,-96.717993,3
23403,23,32.69113,-96.57626,3
11850,23,30.32504,-97.69973,3
29902,23,32.865746,-96.76182,3
42228,23,32.974613,-96.975143,3
29968,23,32.63117,-96.79376,3
31521,67,39.92115,-82.82511,3
14200,67,39.93813,-82.88484,3
24832,67,39.93656,-82.97265,3
16583,67,40.08432,-83.0945,3
30271,67,40.01663,-82.9664,3
13602,67,39.93551,-83.09644,3
13606,67,40.088969,-82.995495,5
13610,67,40.05642,-83.05632,3
30906,67,41.41995,-82.1932,3
22488,67,39.90207,-83.08452,3
28743,67,39.99306,-83.15016,3
16424,67,39.87034,-82.82735,3
36232,22,39.2026,-84.45857,3
16862,22,39.14612,-84.62015,3
22760,22,39.17269,-84.46386,3
30678,22,39.1528,-84.64774,3
14228,22,39.40538,-84.50767,3
36235,22,39.28422,-84.6752,3
18637,22,39.0886,-84.59857,3
21003,22,41.869765,-88.341236,3
16716,22,39.23879,-84.581251,3
24182,22,39.06961,-84.49723,3
18895,22,39.351085,-84.46901,5
16996,22,39.06518867,-84.11835683,3
17193,66,35.18017,-80.73651,3
41999,66,35.29776,-80.71318,3
20182,66,35.35103,-80.40331,3
31115,66,35.32568359,-80.73975372,3
41978,66,35.30339,-81.54014,3
31335,66,34.95850917,-81.013533,3
28879,66,35.25478,-80.67096,3
28398,66,35.44045,-80.76125,3
17094,66,35.05404817,-80.87023683,3
17453,66,35.02034,-80.593,3
31116,66,35.640421,-80.911801,5
18262,66,35.480257,-80.877648,3
28172,66,35.31638,-80.90748,3
42993,51,40.70455,-73.78344,3
5760,51,40.667907,-73.950181,3
19401,51,40.68876,-73.94711,5
32872,51,40.68451,-73.85601,3
30016,51,40.66148,-73.91421,5
7286,51,40.63977,-74.01334,3
42151,51,40.64403,-73.89979,3
42559,51,40.67554,-73.90909,3
21906,51,40.71998,-73.89326,3
42744,51,40.72806,-73.86014,3
43570,51,40.68984,-73.80534,3
6769,51,40.82271,-73.90477,3
37985,51,40.699035,-73.747871,3
32412,51,40.76291,-73.88165,3
42152,51,40.75439,-73.24536,3
42155,51,40.68093799,-73.837505,3
10386,51,40.66003,-73.92403,3
8049,51,40.616368,-73.969598,3
42256,51,40.67926,-73.78069,3
37983,51,40.65493,-73.95506,3
42745,51,40.57207,-73.99503,3
38314,51,40.66632,-73.95323,3
37982,51,40.75676,-73.89869,3
30711,51,40.648777,-73.883288,3
42253,51,40.6232,-73.90734,5
23642,51,40.65836,-73.91256,3
26601,51,40.68718,-73.84019,3
42851,51,40.67424,-73.76114,3
42934,51,40.64119,-73.95717,3
19393,51,40.76425,-73.73401,5
42677,51,40.67997,-73.79331,3
7497,51,40.63257,-74.03524,3
43593,51,40.63223,-73.89551,3
6782,51,40.63755,-73.90002,3
28161,51,40.71057,-73.93434,3
23603,51,40.6722,-73.78101,3
11801,51,40.66226,-73.9032,3
18573,51,40.65788,-73.95159,3
8244,51,40.62173,-73.91443,3
39917,51,40.67758,-73.91481,3
42746,51,40.88542,-73.84957,3
12260,51,40.59836,-73.99219,3
7626,51,40.6786,-73.87204,4
6819,51,40.60639,-73.99831,3
7019,51,40.66691,-73.90901,3
40358,51,40.65812,-73.92229,3
42558,51,40.67617,-73.961,3
30015,51,40.64742867,-73.89716,3
14732,51,40.67627,-73.59239,3
15896,51,40.67601,-73.81142,3
42676,51,40.65924,-73.9106,3
38081,51,40.65176,-73.73478,3
40079,51,40.74536,-73.89912,3
9267,51,40.66479,-73.91414,5
40710,51,40.63847833,-73.9433,3
31487,51,40.66949,-73.78439,3
32311,51,40.65488,-73.73325,3
6820,51,40.83351,-73.86462,5
42997,51,40.69276,-73.82995,3
37984,51,40.63115,-73.95719,3
10870,51,40.59407,-73.75291,3
31921,51,40.63596167,-73.92033167,5
11686,51,40.63685,-73.95167,3
42153,51,40.721048,-73.989059,3
41990,51,40.63885,-73.91246,3
19498,51,40.68375688,-73.86338393,3
25049,51,40.64468,-73.96368,5
42154,51,40.64516,-74.00006,3
32942,51,40.72749,-73.8942,3
10470,51,40.6155,-74.15427,3
19357,51,40.70071,-73.75534,3
42158,51,40.70832534,-73.73627969,3
7199,51,40.793,-72.86281,3
10887,51,40.77913,-73.79876,3
38080,51,40.68134,-73.85006,3
9905,51,40.59512,-73.93546,5
18120,51,40.67138,-73.90607,3
37988,51,40.69834,-73.79338,3
17696,51,40.62569,-73.9353,3
15898,51,40.69969,-73.91807,3
8511,51,40.702061,-73.908091,3
42679,51,40.73197174,-74.17420959,4
25514,51,40.62619,-74.14819,3
43572,51,40.56454,-74.18474,3
43244,51,40.63308,-73.89279,3
6990,51,40.69595133,-73.974688,3
30018,51,40.62989,-74.01843,3
28068,51,40.65989,-73.91485,3
37997,51,40.70365,-73.74238,5
11549,51,40.63002,-73.92395,3
42258,51,40.69967,-73.75482,3
32312,51,40.69373,-73.74016,3
25062,51,40.70120817,-73.73889655,3
36270,32,40.63821,-73.9779,3
29697,32,40.66793,-73.58935,3
37126,32,40.69505,-73.92229,3
43557,32,40.82368,-73.89034,3
42019,32,40.82845,-73.94315,3
41521,32,40.75295,-73.87581,3
29194,32,40.69998,-73.98235,3
39321,32,40.628901,-73.957453,3
36578,32,40.629054,-73.943231,5
42395,32,40.74144,-73.88647,3
34369,32,40.62735,-73.91634,3
13988,32,40.66055,-73.9452,3
31298,32,40.3216725,-75.944744,3
26287,32,40.69329,-73.93754,5
37129,32,40.63996,-73.94499,3
39422,32,40.64167,-73.99576,5
6463,32,40.67894,-73.80278,3
35449,32,40.64972,-73.91759,3
40485,32,40.66016,-73.94007,5
30370,32,40.64314,-73.90447,3
34089,32,40.63965,-74.09097,3
4083,32,40.70329,-73.72272,3
31752,32,40.70956,-73.87714,3
42017,32,40.70387,-73.86053,3
36271,32,40.66392,-73.89008,3
39327,32,40.68415,-73.88168,3
42802,32,40.66145,-73.92564,3
17881,32,40.68674,-73.90822,3
35456,32,40.67628,-73.95134,3
38315,32,40.67976,-73.86424,3
42556,32,40.6739,-73.71983,3
17838,32,40.60139,-73.75646,3
41953,32,40.67065,-73.8658,5
30369,32,40.68456,-73.92952,3
40563,32,40.65341,-73.9398,5
43573,32,40.66076,-73.92777,3
42436,32,40.69385147,-73.75856018,3
36269,32,40.74128,-73.90261,3
41517,32,40.69394,-73.82079,3
43550,32,40.63568,-73.92452,3
6423,32,40.76243065,-73.93761735,3
42440,32,40.69757,-73.97158,3
34091,32,40.66263,-73.91694,3
40479,32,40.62349,-73.92584,3
38307,32,39.00328,-76.69785,3
22922,32,40.7316699,-73.84856301,3
37047,32,40.64521,-73.96116,5
21421,32,40.76731566,-73.91748492,3
31755,32,40.66932,-73.89343,3
18402,32,40.69085,-73.75706,4
42675,32,40.68572,-73.87458,3
36792,32,40.63791,-73.94171,3
37863,32,40.6745,-73.85814,3
33056,32,40.59449,-73.77015,3
41516,32,40.62046,-73.91822,5
41952,32,40.613101,-73.944639,3
35693,32,40.68381,-73.88258,3
7004,32,40.66297,-73.77054,5
43548,32,40.66062,-73.88767,3
40483,32,40.76241746,-73.77309519,4
36788,32,40.59642,-73.76505,5
37056,32,40.713,-73.78893,3
41520,32,40.6887,-73.91636,3
40486,32,40.75555368,-73.94585981,5
40300,32,40.717545,-73.901637,3
20478,32,40.58944,-73.94672,3
29576,32,40.71065,-73.98643,3
26585,32,40.73039728,-73.8298312,3
39366,32,40.82597,-73.93717,3
22536,32,40.76375,-73.92675,5
42439,32,40.68899,-73.92253,3
41973,32,40.66405,-73.93967,3
34097,32,40.69254022,-73.94073596,3
40557,32,40.81172,-73.95913,3
36774,32,40.729965,-73.89787997,3
23296,32,40.72207,-73.88381,5
8698,32,40.71336,-73.741609,5
39421,32,40.6706,-73.87055,5
41992,32,40.76731,-73.87379,5
16516,32,40.62051,-74.02402,3
31491,32,40.69611,-73.74031,3
31305,32,40.59218,-73.92636,3
39911,32,40.76259,-73.87685,3
31312,32,40.69443,-73.79481,3
33357,32,40.68304,-73.86846,3
23598,32,40.64861,-73.9619,4
40226,32,40.6278,-74.02471,3
17654,32,40.71211,-73.99544,3
36784,32,40.57201,-73.99763,4
6001,32,40.6584,-73.9145,3
36783,32,40.7879,-73.18875,5
37119,32,40.64517,-73.9464,3
36267,32,40.65277,-73.9657,3
40554,32,40.70895186,-73.82809518,3
32154,32,40.65717,-75.47597,5
33055,32,40.69209,-73.94076,3
17862,32,40.74519742,-73.75664779,3
29575,32,40.63333,-73.91492,3
30717,32,40.687841,-73.955074,5
21424,32,40.668613,-73.936064,3
42441,32,40.64976,-73.94836,3
30967,32,40.71710101,-73.73538091,3
43549,32,40.67886,-73.86892,3
41519,32,40.85702,-73.90836,3
30367,32,40.6247,-74.02184,3
43038,32,40.65586,-73.91154,5
27064,32,40.64639,-73.89249,3
31760,32,40.62603,-73.94171,5
26288,32,40.73613,-73.87821,5
26548,32,40.79838,-73.94775,3
39906,32,40.68011,-73.83637,3
42442,32,40.78451,-73.47887,3
33644,32,40.65074,-73.93525,3
18618,32,40.64974167,-73.96320333,3
19555,32,40.6959,-73.9786,3
35454,32,40.65116,-73.91663,3
26547,32,40.77435,-74.210453,3
42109,32,39.94444333,-75.14460667,3
29390,32,40.61547,-73.99748,3
17970,32,40.87914,-73.85482,3
42435,32,40.65383,-73.93277,3
31582,32,40.66458,-73.95757,5
42674,32,40.703463,-73.867104,3
39211,32,40.6863,-73.85601,3
31492,32,40.73923,-73.85453,3
17771,32,40.63432,-74.02432,4
42673,32,40.63314,-74.02899,3
36775,32,40.82971,-73.86893,3
30715,32,40.67995,-73.86541,3
30372,32,40.72081,-73.74208,3
43554,32,40.71091,-73.80676,3
30011,32,40.70400427,-73.76916204,3
5770,32,40.66907,-73.98746,4
22403,32,40.69578,-73.654994,3
6868,32,40.72171,-73.84458,3
24789,32,40.65944,-73.96008,3
43243,32,40.67678,-73.87079,3
30378,32,40.73263869,-73.9855054,3
34096,32,40.68675,-73.93596,3
26111,43,42.48205,-71.16007,3
31212,43,42.250015,-71.080419,5
31747,43,42.165112,-71.10562717,3
22127,43,42.22922033,-71.02978083,3
32091,43,42.27705,-71.08173,4
18302,43,42.64831,-71.31823,5
25675,43,42.99957,-71.42353,5
42475,43,42.32312,-71.08494,5
39730,43,41.88361,-71.36202,3
42350,43,42.6023,-71.30004,3
43609,43,41.65910817,-70.94398067,3
30529,43,41.88107667,-71.06619667,5
39781,43,42.29245,-71.08911,5
33712,43,42.29637,-71.06927,3
28878,43,42.53466,-70.95951,5
28112,43,42.4676,-70.92664,3
26113,43,42.28425,-71.08473,3
26112,43,42.40532,-71.03912,3
25668,43,41.63709,-70.45367,3
30889,43,42.69192,-71.24587,3
23839,43,42.63301,-71.33938,3
30326,43,42.38263,-71.23727,5
13245,43,42.31236,-71.09883,3
20063,43,42.29548,-71.07955,3
5650,43,42.27707,-71.07463,4
17821,43,42.17622,-71.20755,3
41422,43,42.04391,-71.88266,3
40594,43,42.29641,-71.45095,3
42349,43,42.46464,-70.95659,3
12060,43,42.46063,-70.98088,5
42365,43,42.129908,-70.944299,5
22892,43,42.4662506,-70.95059911,3
41485,43,42.320711,-71.061944,4
39780,43,42.4721,-70.95438,3
25792,43,42.6425,-71.3471,3
4035,43,41.83581,-70.99474,5
21228,43,42.31375,-71.05674,4
8135,43,42.45257,-71.07747,4
43610,43,42.25726,-71.7799,3
23027,43,42.42307,-71.15064,3
36928,43,42.46185,-70.96358,3
33570,43,42.17277517,-71.22027933,3
19168,43,42.43255,-71.07216,3
42174,43,42.95812,-71.45589,3
39779,43,42.18355,-71.08116,3
31106,43,42.40991033,-71.04575983,3
24414,43,42.2220006,-70.97179611,3
19947,43,42.35704,-71.24045,3
36929,43,42.49676333,-71.41775333,3
32456,43,42.41356,-71.05067,3
22932,43,42.35777599,-71.06320002,3
22655,43,42.51361,-70.94962,3
43393,43,42.220876,-70.968694,3
16993,43,42.28126,-71.08911,5
3303,43,42.40949367,-71.11336583,5
4543,43,42.28267,-71.07288,3
6119,43,42.29873,-71.08204,3
23335,43,42.28957,-71.08394,3
30525,43,42.24782,-70.98721,4
40625,43,41.847638,-71.4195435,5
5700,43,42.21941,-71.18183,5
42351,43,42.3030715,-71.11156917,3
24415,43,42.31731,-71.0528,3
40699,43,41.52785,-71.29329,3
25667,43,42.6971,-71.17908,3
33571,43,42.28747,-71.07314,3
42176,43,42.27932,-71.40258,3
21982,43,42.2371,-70.982246,3
20630,60,30.4874,-97.84662,3
31426,60,30.35981,-97.68134,3
30481,60,30.43093,-97.84172,3
39881,60,30.25988,-97.701,5
20456,60,30.40934,-97.69873,3
30244,60,30.5379,-97.54556,3
19607,60,30.28186,-97.67728,3
27249,60,30.53926,-97.54823,3
40691,60,30.52279,-97.70204,3
17161,60,30.35457993,-97.73642731,3
34216,60,30.44959166,-97.81605394,3
39585,60,30.451588,-97.636197,5
42832,60,30.30597,-97.7168,3
40442,60,30.30937,-97.68589,3
7918,60,30.00745,-95.44427,3
21535,60,30.48218,-97.82315,3
28991,60,30.48465,-97.57369,3
39584,60,30.477,-97.80774,3
27247,60,30.467503,-97.762098,3
40680,60,30.34828,-97.43194,3
39884,60,30.44894,-97.78272,3
11397,20,33.78478,-84.20099,3
2818,20,33.74459,-84.51346,4
4146,20,33.82780533,-84.31814383,5
28179,20,33.4195,-84.01534,3
14263,20,34.10816,-84.229155,3
42172,20,33.93659,-84.02114,3
4221,20,33.92942333,-84.1687,3
10225,20,33.52431,-83.98343,4
32271,20,33.89102017,-84.48205233,3
13136,20,33.97159017,-84.20648333,3
29014,20,33.94638,-84.1155,3
31467,20,33.68875,-84.44996,3
6812,20,33.88458,-84.49891,3
31676,20,33.83296,-83.96688,3
32229,20,33.54418,-84.53679,3
37581,20,33.583166,-84.323256,3
8686,20,33.89098,-84.10458,3
28873,20,33.750058,-84.732116,5
41556,20,33.6111,-84.43881017,3
42210,20,33.84988,-84.60172,3
36036,20,34.20694,-84.15137,3
33567,20,33.71174,-84.20619,3
32233,20,33.75561,-84.4161,3
32073,20,33.6676,-84.58539,5
14169,20,33.70211,-84.14237,3
42238,20,33.68188,-84.25615,3
8556,20,33.70414,-84.65564,3
4890,20,34.66282,-82.88998,3
36122,20,33.71832,-84.1363,5
31334,20,33.57057,-83.8537,3
16160,20,33.71036,-84.10228,3
28396,20,33.63277,-84.31992,3